0, 510, 2573, 1526, 1047
1, 2034, 1683060, 1283431, 399629
2, 4079, 6182361, 4716749, 1465612
3, 7041, 12328212, 9406287, 2921925
4, 10186, 20972585, 16002837, 4969748
5, 13370, 29642208, 22617850, 7024358
6, 16515, 38385767, 29289906, 9095861
7, 19752, 47171663, 35994044, 11177619
8, 23012, 56090363, 42799519, 13290844
9, 26287, 65037473, 49626851, 15410622
10, 29531, 74047619, 56501943, 17545676
11, 32788, 82982133, 63319340, 19662793
12, 35956, 91708169, 69977797, 21730372
13, 39266, 100850813, 76954154, 23896659
14, 42608, 110039833, 83966205, 26073628
15, 45925, 119149339, 90917021, 28232318
16, 49293, 119149339, 90917021, 28232318
17, 52591, 128315612, 97911261, 30404351
18, 55880, 137428705, 104865471, 32563234
19, 59210, 146496139, 111784277, 34711862
20, 62529, 155636107, 118758575, 36877532
21, 65875, 164813083, 125761053, 39052030
22, 69181, 173994980, 132767215, 41227765
23, 72485, 183150451, 139753507, 43396944
24, 75816, 192232795, 146683945, 45548850
25, 79164, 201441172, 153710215, 47730957
26, 82459, 210601633, 160700263, 49901370
27, 85690, 219626835, 167587133, 52039702
28, 89019, 228655165, 174476134, 54179031
29, 92366, 237834483, 181480527, 56353956
30, 95708, 247044351, 188508256, 58536095
31, 99046, 256241445, 195526340, 60715105
32, 102364, 265436665, 202542509, 62894156
33, 105638, 274496392, 209455500, 65040892
34, 109016, 274496392, 209455500, 65040892
35, 112379, 283724775, 216497428, 67227347
36, 115550, 292926903, 223519268, 69407635
37, 118882, 301697776, 230211702, 71486074
38, 122198, 310857741, 237201678, 73656063
39, 125538, 320013933, 244188062, 75825871
40, 128889, 329229489, 251220055, 78009434
41, 132225, 338434629, 258244100, 80190529
42, 135503, 347463108, 265133247, 82329861
43, 138783, 356696892, 272179149, 84517743
44, 142109, 365805491, 279129675, 86675816
45, 145341, 374908667, 286076009, 88832658
46, 148660, 383931221, 292960892, 90970329
47, 151986, 393051336, 299919656, 93131680
48, 155329, 402268589, 306953346, 95315243
49, 158692, 411528413, 314019118, 97509295
50, 162069, 420822803, 321111011, 99711792
51, 165420, 430092329, 328184441, 101907888
52, 168793, 430092329, 328184441, 101907888
53, 172023, 439355285, 335252292, 104102993
54, 175377, 448245151, 342035910, 106209241
55, 178649, 457499461, 349097636, 108401825
56, 181893, 466458128, 355933206, 110524922
57, 185142, 475519141, 362847676, 112671465
58, 188430, 484513853, 369710846, 114803007
59, 191763, 493620041, 376659385, 116960656
60, 195104, 502804087, 383667462, 119136625
61, 198401, 511998883, 390683631, 121315252
62, 201700, 521133715, 397654027, 123479688
63, 204960, 530068229, 404471424, 125596805
64, 208298, 539247067, 411475527, 127771540
65, 211647, 548426679, 418480012, 129946667
66, 214977, 557631819, 425504057, 132127762
67, 218295, 566833875, 432525825, 134308050
68, 221646, 576005163, 439524039, 136481124
69, 225006, 585234001, 446566039, 138667962
70, 228376, 585234001, 446566039, 138667962
71, 231770, 594478612, 453620107, 140858505
72, 235005, 603758857, 460701557, 143057300
73, 238279, 612688384, 467515198, 145173186
74, 241571, 621668673, 474368071, 147300602
75, 244855, 630728703, 481281134, 149447569
76, 248207, 639790405, 488195676, 151594729
77, 251525, 649027011, 495243783, 153783228
78, 254863, 658166337, 502217863, 155948474
79, 258223, 667322747, 509204465, 158118282
80, 261559, 676527887, 516228510, 160299377
81, 264857, 685748651, 523264477, 162484174
82, 268107, 694726835, 530115435, 164611400
83, 271336, 703643121, 536918923, 166724198
84, 274529, 712454561, 543642859, 168811702
85, 277734, 721250873, 550354945, 170895928
86, 280912, 730005521, 557035239, 172970282
87, 284002, 738580799, 563578502, 175002297
88, 287094, 747134867, 570105725, 177029142
89, 290207, 747134867, 570105725, 177029142
90, 293302, 755650209, 576603287, 179046922
91, 296391, 764160299, 583097021, 181063278
92, 299494, 772701233, 589614183, 183087050
93, 302578, 781241857, 596131471, 185110386
94, 305686, 789777769, 602644857, 187132912
95, 308808, 798355579, 609190035, 189165544
96, 311901, 806886283, 615699447, 191186836
97, 314977, 815380603, 622181113, 193199490
98, 318070, 823932067, 628706349, 195225718
99, 321164, 832449517, 635205826, 197243691
100, 324276, 840999356, 641729437, 199269919
101, 327365, 849529867, 648238849, 201291018
102, 330429, 857974639, 654682690, 203291949
103, 333531, 866523091, 661205721, 205317370
104, 336630, 875103944, 667753176, 207350768
105, 339741, 883621059, 674252455, 209368604
106, 342838, 892177993, 680781737, 211396256
107, 345944, 892177993, 680781737, 211396256
108, 349063, 900690880, 687277458, 213413422
109, 352187, 909231589, 693794600, 215436989
110, 355284, 917824789, 700351700, 217473089
111, 358379, 926355493, 706861112, 219494381
112, 361461, 934901631, 713382446, 221519185
113, 364583, 943406703, 719872206, 223534497
114, 367768, 952048971, 726466841, 225582130
115, 370966, 960835468, 733171197, 227664271
116, 374155, 969594651, 739855175, 229739476
117, 377008, 978347175, 746533772, 231813403
118, 380132, 986127245, 752470658, 233656587
119, 383310, 994915745, 759176783, 235738962
120, 386516, 1003712291, 765888869, 237823422
121, 389701, 1012485840, 772583362, 239902478
122, 392894, 1021263731, 779281539, 241982192
123, 396092, 1030038731, 785977439, 244061292
124, 399216, 1038640416, 792540790, 246099626
125, 402404, 1047451445, 799264508, 248186937
126, 405611, 1047451445, 799264508, 248186937
127, 408799, 1056173148, 805919261, 250253887
128, 411984, 1064955533, 812621122, 252334411
129, 415179, 1073710677, 819301488, 254409189
130, 418400, 1082535137, 826035359, 256499778
131, 421549, 1091339261, 832753406, 258585855
