0, 615, 2574, 1528, 1046
1, 3425, 241264, 62088, 179176
2, 7708, 1296909, 330248, 966661
3, 14331, 2858679, 726888, 2131791
4, 23696, 5685489, 1444808, 4240681
5, 32883, 8653654, 2198568, 6455086
6, 42975, 12010374, 3051128, 8959246
7, 52915, 15349374, 3899128, 11450246
8, 61714, 18511974, 4702328, 13809646
9, 71679, 21665754, 5503288, 16162466
10, 81962, 25143039, 6386408, 18756631
11, 92241, 28547794, 7251048, 21296746
12, 102456, 31966916, 8119468, 23847448
13, 112436, 35300796, 8966108, 26334688
14, 122983, 35300796, 8966108, 26334688
15, 133490, 38783751, 9850668, 28933083
16, 143922, 42290331, 10741228, 31549103
17, 154269, 45755646, 11621308, 34134338
18, 164507, 49231041, 12503948, 36727093
19, 174797, 52624931, 13365948, 39258983
20, 184846, 56101901, 14248988, 41852913
21, 195252, 59465786, 15103308, 44362478
22, 205484, 62940471, 15985708, 46954763
23, 215771, 66362081, 16854748, 49507333
24, 226086, 69809441, 17730268, 52079173
25, 236402, 73271323, 18609488, 54661835
26, 246744, 76719548, 19485168, 57234380
27, 256973, 80148008, 20355888, 59792120
28, 267234, 83591668, 21230528, 62361140
29, 277490, 87023278, 22102048, 64921230
30, 287771, 90455438, 22973648, 67481790
31, 298091, 90455438, 22973648, 67481790
32, 308386, 93871298, 23841168, 70030130
33, 318512, 97301018, 24712208, 72588810
34, 328705, 100698373, 25575088, 75123285
35, 338760, 104045168, 26425008, 77620160
36, 349082, 107480558, 27297488, 80183070
37, 359331, 110916263, 28170048, 82746215
38, 369560, 114358663, 29044368, 85314295
39, 379180, 117590910, 29865268, 87725642
40, 389482, 121025355, 30737508, 90287847
41, 399901, 124477360, 31614148, 92863212
42, 400000, 126002670, 32001588, 94001082
